obs,link,w1_type,n_w,n_x,n_z,fd1,fd2,true1,true2,max_lik
partial observability,cauchit,binary,2,2,2,0.0507405648837927,0.0158127289163955,-0.000778939638974963,0.263998992265498,-29649395244.9571
full observability,logit,binary,3,1,2,0.317168795706382,0.0366115990293846,0.317173384346802,0.0366159150978051,NA
partial observability,logit,binary,3,1,2,0.317216190326912,0.0366082492275233,0.317173384346802,0.0366159150978051,-14134389936.3486
full observability,probit,binary,3,1,2,0.316267168333303,0.0365958297611129,0.318550575075465,0.0367467851065565,NA
partial observability,probit,binary,3,1,2,0.29242065213798,0.0420392476669495,0.318550575075465,0.0367467851065565,-14138253250.7161
full observability,cloglog,binary,3,1,2,0.307721301035012,0.0366062259595346,0.319472255321146,0.0364205888651968,NA
partial observability,cloglog,binary,3,1,2,0.28806780909785,0.0362914095289424,0.319472255321146,0.0364205888651968,-14165343561.0966
full observability,cauchit,binary,3,1,2,0.305515869247362,0.0356337994278231,0.283059363048329,0.0335831642870469,NA
partial observability,cauchit,binary,3,1,2,0.375795174884572,0.0195495615565858,0.283059363048329,0.0335831642870469,-14099650946.4022
full observability,logit,continuous,1,2,2,-0.0614092428894909,0.165442052909974,-0.0614066942508825,0.165448566277058,NA
partial observability,logit,continuous,1,2,2,-0.0614215303679518,0.165521954313994,-0.0614066942508825,0.165448566277058,-12737845398.6608
full observability,probit,continuous,1,2,2,-0.0609412447532921,0.165347690633627,-0.065139340716747,0.165425357117298,NA
partial observability,probit,continuous,1,2,2,-0.138738563588126,0.133806931783779,-0.065139340716747,0.165425357117298,-12738749311.1634
full observability,cloglog,continuous,1,2,2,-0.0613382637173942,0.164533522667414,-0.0590641607950203,0.16497194382188,NA
partial observability,cloglog,continuous,1,2,2,-0.0460799526341893,0.0857172134947611,-0.0590641607950203,0.16497194382188,-12740941098.1019
full observability,cauchit,continuous,1,2,2,-0.0522409492726928,0.162195949177944,-0.0237003015546648,0.160400947521278,NA
partial observability,cauchit,continuous,1,2,2,0.171412322149249,-0.230504695902445,-0.0237003015546648,0.160400947521278,-12835822176.9131
full observability,logit,binary,1,2,2,-0.162074672248883,0.150022800726205,-0.162073507426587,0.150029596898028,NA
partial observability,logit,binary,1,2,2,-0.162055460735285,0.150053845140814,-0.162073507426587,0.150029596898028,-16608641457.9094
full observability,probit,binary,1,2,2,-0.160926030835738,0.149960338944015,-0.17052190185217,0.149382432844552,NA
partial observability,probit,binary,1,2,2,-0.260825443668855,0.185260724824414,-0.17052190185217,0.149382432844552,-16614032004.7764
full observability,cloglog,binary,1,2,2,-0.161465357223827,0.148411244027214,-0.148263975502734,0.148678374705414,NA
partial observability,cloglog,binary,1,2,2,-0.11711324699106,0.0581909374191646,-0.148263975502734,0.148678374705414,-16640924965.0374
full observability,cauchit,binary,1,2,2,-0.146329132089998,0.147633442600375,-0.0752095498204393,0.148254249309932,NA
partial observability,cauchit,binary,1,2,2,0.254311146196243,-0.275714958558221,-0.0752095498204393,0.148254249309932,-17022173032.427
full observability,logit,binary,2,2,1,0.0218567607514168,0.0869586696109359,0.021850134860859,0.0869577248069207,NA
partial observability,logit,binary,2,2,1,0.0218272218001843,0.087016015126989,0.021850134860859,0.0869577248069207,-11374573411.7137
full observability,probit,binary,2,2,1,0.0218104548700194,0.086744367528979,0.0216493277307535,0.0883043253799007,NA
partial observability,probit,binary,2,2,1,0.018160345707982,0.0931058230251874,0.0216493277307535,0.0883043253799007,-11376983168.476
full observability,cloglog,binary,2,2,1,0.0215735842108657,0.085803809487127,0.0203446442342587,0.0891402814160691,NA
partial observability,cloglog,binary,2,2,1,0.0343413954854245,0.0545156726997491,0.0203446442342587,0.0891402814160691,-11380751019.4871
full observability,cauchit,binary,2,2,1,0.0211713315982255,0.0816763030479849,0.0208513286475912,0.0683673293982406,NA
partial observability,cauchit,binary,2,2,1,0.00243304825947821,0.0778091364203196,0.0208513286475912,0.0683673293982406,-11430019688.6345
full observability,logit,continuous,1,1,0,-0.0960806912767165,0.0159562052975657,-0.096082925797267,0.0159595725538182,NA
partial observability,logit,continuous,1,1,0,-0.0959939657931537,0.0191911807924042,-0.096082925797267,0.0159595725538182,-168697091.467039
full observability,probit,continuous,1,1,0,-0.0955206580069783,0.0159517111097868,-0.0982186848995485,0.0159455728005155,NA
partial observability,probit,continuous,1,1,0,-0.307066286283125,-0.136227359997387,-0.0982186848995485,0.0159455728005155,-168834943.691565
full observability,cloglog,continuous,1,1,0,-0.0960292762159046,0.0160283236290021,-0.0951029895081274,0.0159440935766474,NA
partial observability,cloglog,continuous,1,1,0,-0.0813224792706386,-5.58647572646009e-10,-0.0951029895081274,0.0159440935766474,-168658035.528836
full observability,cauchit,continuous,1,1,0,-0.0822302110642787,0.0159279607915931,-0.0600512860023837,0.0159436365652481,NA
partial observability,cauchit,continuous,1,1,0,1.11476758325457e-05,-0.11868220178624,-0.0600512860023837,0.0159436365652481,-173607541.743326
full observability,logit,binary,2,0,1,-0.0249395908809566,0.335326821045715,-0.0248895142025984,0.335340684326333,NA
partial observability,logit,binary,2,0,1,-0.0211951878444269,0.333652457860889,-0.0248895142025984,0.335340684326333,-281809566.569211
full observability,probit,binary,2,0,1,-0.0248888261858898,0.335297406464472,-0.024886891771831,0.334769694441583,NA
partial observability,probit,binary,2,0,1,-0.0357254007103791,0.365800167552992,-0.024886891771831,0.334769694441583,-281795552.114831
full observability,cloglog,binary,2,0,1,-0.0248691741969731,0.334838470291266,-0.0248704497853993,0.332739942504446,NA
partial observability,cloglog,binary,2,0,1,-0.0030915571401165,0.218436799290008,-0.0248704497853993,0.332739942504446,-281890235.084625
full observability,cauchit,binary,2,0,1,-0.0248651619565547,0.334010995506009,-0.0248258760398749,0.336407665219394,NA
partial observability,cauchit,binary,2,0,1,0.00171518904386503,0.11430925335588,-0.0248258760398749,0.336407665219394,-282485643.437079
full observability,logit,continuous,2,1,2,0.06101515164854,-0.000124198435771827,0.0610238983791228,-0.000122269009267373,NA
partial observability,logit,continuous,2,1,2,0.0609950221473332,-0.00011579504777981,0.0610238983791228,-0.000122269009267373,-13145018532.8393
full observability,probit,continuous,2,1,2,0.0610065783151401,-0.00012049698958716,0.0609441167821438,-0.000140716159611642,NA
partial observability,probit,continuous,2,1,2,0.0612930757405852,-2.94822118922511e-05,0.0609441167821438,-0.000140716159611642,-13146133772.4427
full observability,cloglog,continuous,2,1,2,0.0609437720327719,-0.000116974469318021,0.0606829536212121,-0.000156659071397947,NA
partial observability,cloglog,continuous,2,1,2,0.0618535962133372,-0.000542812024792561,0.0606829536212121,-0.000156659071397947,-13148163021.7479
full observability,cauchit,continuous,2,1,2,0.0608369791724127,-8.3997171334782e-05,0.0611281074573341,-2.34567734981317e-05,NA
partial observability,cauchit,continuous,2,1,2,0.0596999761016582,-9.4113454417899e-05,0.0611281074573341,-2.34567734981317e-05,-13149489202.1339
full observability,logit,binary,1,3,0,0.0785997680105551,0.4358978242,0.0785849615561852,0.435896246728734,NA
partial observability,logit,binary,1,3,0,0.0787864420185466,0.435399606055468,0.0785849615561852,0.435896246728734,-4645329371.41521
full observability,probit,binary,1,3,0,0.0785060644776936,0.4358865168,0.0782229181765427,0.435900195,NA
partial observability,probit,binary,1,3,0,0.0869936231276909,0.399604511377996,0.0782229181765427,0.435900195,-4646388785.81523
full observability,cloglog,binary,1,3,0,0.0781363125604291,0.4358939396,0.0759492513098461,0.435900195,NA
partial observability,cloglog,binary,1,3,0,0.0497630462474805,0.574747058424144,0.0759492513098461,0.435900195,-4643519811.71086
full observability,cauchit,binary,1,3,0,0.0769142810218008,0.4358929072,0.0761332848601953,0.435900195,NA
partial observability,cauchit,binary,1,3,0,0.0154489640951974,0.623878558619615,0.0761332848601953,0.435900195,-4649220361.30643
full observability,logit,binary,1,1,1,0.0162277011826417,-0.14179345604619,0.016229761936246,-0.141820113945089,NA
partial observability,logit,binary,1,1,1,0.0160674067336556,-0.141836519663982,0.016229761936246,-0.141820113945089,-110278960.562283
full observability,probit,binary,1,1,1,0.0161938309164919,-0.141795891570027,0.0174874701568306,-0.141068405570507,NA
partial observability,probit,binary,1,1,1,0.119375264449185,-0.2543310987704,0.0174874701568306,-0.141068405570507,-110327894.019397
full observability,cloglog,binary,1,1,1,0.0162287084998948,-0.140410395780748,0.0161166825632166,-0.140176191754151,NA
partial observability,cloglog,binary,1,1,1,0.00930507412973334,-5.67305345944291e-06,0.0161166825632166,-0.140176191754151,-110358878.865887
full observability,cauchit,binary,1,1,1,0.0162533370468095,-0.139809190588865,0.0102639444072747,-0.142271505827261,NA
partial observability,cauchit,binary,1,1,1,-0.634611163344861,0.243047961009726,0.0102639444072747,-0.142271505827261,-112918722.711912
full observability,logit,continuous,1,0,1,-0.102210632542827,-0.188031077379902,-0.102237324537375,-0.188018122449943,NA
partial observability,logit,continuous,1,0,1,-0.104717031156739,-0.186345658741969,-0.102237324537375,-0.188018122449943,-579622143.353116
full observability,probit,continuous,1,0,1,-0.102180883830591,-0.188004519320154,-0.102158889541497,-0.185358575902997,NA
partial observability,probit,continuous,1,0,1,-0.13385481959218,-0.158821732473093,-0.102158889541497,-0.185358575902997,-579669740.17741
full observability,cloglog,continuous,1,0,1,-0.10211611983803,-0.18499943732126,-0.102118910235242,-0.181043658535418,NA
partial observability,cloglog,continuous,1,0,1,-0.00158004476516582,-0.151232672867284,-0.102118910235242,-0.181043658535418,-579731138.820842
full observability,cauchit,continuous,1,0,1,-0.102125782088181,-0.187278057178651,-0.102063511817789,-0.205017719345247,NA
partial observability,cauchit,continuous,1,0,1,-0.0248835002775419,-0.233114459985996,-0.102063511817789,-0.205017719345247,-579615333.009701
full observability,logit,binary,1,3,2,0.268837487447454,-0.0577125508590816,0.268834894610811,-0.0577118756608822,NA
partial observability,logit,binary,1,3,2,0.268803545098646,-0.0576197155238936,0.268834894610811,-0.0577118756608822,-41206258650.2057
full observability,probit,binary,1,3,2,0.268729471967102,-0.0574660604361148,0.269325527086636,-0.0589613811292752,NA
partial observability,probit,binary,1,3,2,0.386389634580344,-0.111195716569945,0.269325527086636,-0.0589613811292752,-41217902516.3803
full observability,cloglog,binary,1,3,2,0.268773067077925,-0.0563461325075454,0.267633594109136,-0.0597293130601204,NA
partial observability,cloglog,binary,1,3,2,0.233386569531203,-0.00992033704274253,0.267633594109136,-0.0597293130601204,-41224764587.4331
full observability,cauchit,binary,1,3,2,0.268150562516165,-0.0519956685316192,0.264590450125498,-0.0363024877815461,NA
partial observability,cauchit,binary,1,3,2,-0.20055683821267,0.326390811436922,0.264590450125498,-0.0363024877815461,-41317300748.4559
full observability,logit,continuous,3,0,1,0.00979608726908382,-0.0257054870619327,0.0097879579500651,-0.0257027706185246,NA
partial observability,logit,continuous,3,0,1,0.00891910796030171,-0.0258274415568437,0.0097879579500651,-0.0257027706185246,-262770486.518486
full observability,probit,continuous,3,0,1,0.00977526742473428,-0.0255740327700686,0.00969172889324216,-0.0272313843527395,NA
partial observability,probit,continuous,3,0,1,-4.23046479879341e-05,-0.0132753755094046,0.00969172889324216,-0.0272313843527395,-262990903.099803
full observability,cloglog,continuous,3,0,1,0.00958183338826174,-0.0257017786930809,0.00869908578806644,-0.0254103513807925,NA
partial observability,cloglog,continuous,3,0,1,0.000289235550004596,-0.0117778909525334,0.00869908578806644,-0.0254103513807925,-262501789.23191
full observability,cauchit,continuous,3,0,1,0.00946777695077,-0.0207588637970105,0.00897417997072469,-0.0107948933236078,NA
partial observability,cauchit,continuous,3,0,1,-0.0131799720398287,1.28752403416588e-06,0.00897417997072469,-0.0107948933236078,-259929620.272941
full observability,logit,binary,1,1,1,0.193273326651258,0.281885372673911,0.193255426082681,0.28187916394228,NA
partial observability,logit,binary,1,1,1,0.193447972186808,0.281609013775161,0.193255426082681,0.28187916394228,-2890315214.57921
full observability,probit,binary,1,1,1,0.193265437905912,0.28170916757365,0.192421135020284,0.280873147992276,NA
partial observability,probit,binary,1,1,1,0.197128747997349,0.27600539513058,0.192421135020284,0.280873147992276,-2890405389.74723
full observability,cloglog,binary,1,1,1,0.192471787551859,0.278727960473549,0.190837001893625,0.279726803465971,NA
partial observability,cloglog,binary,1,1,1,0.098814836103122,0.32560070431062,0.190837001893625,0.279726803465971,-2892244568.78306
full observability,cauchit,binary,1,1,1,0.193023191898915,0.277464575951688,0.198530892127636,0.27872315141467,NA
partial observability,cauchit,binary,1,1,1,0.160840347774518,0.327487326347906,0.198530892127636,0.27872315141467,-2890200387.37469
full observability,logit,continuous,2,2,0,0.0138528201838641,0.014470871026955,0.0138533861140402,0.0144681245500557,NA
partial observability,logit,continuous,2,2,0,0.0137004810177739,0.0142897260412179,0.0138533861140402,0.0144681245500557,-5056518065.82098
full observability,probit,continuous,2,2,0,0.0138403018105566,0.0144706583079924,0.0139367136902373,0.0144853750439641,NA
partial observability,probit,continuous,2,2,0,0.0867529143756675,0.00531148151003176,0.0139367136902373,0.0144853750439641,-5056155777.93288
full observability,cloglog,continuous,2,2,0,0.0138553480308122,0.0144574734913713,0.0138433674078841,0.0144899719968995,NA
partial observability,cloglog,continuous,2,2,0,0.0110331592073777,0.00229881751155803,0.0138433674078841,0.0144899719968995,-5056140522.13715
full observability,cauchit,continuous,2,2,0,0.0130993972613892,0.0143368274798462,0.0120458654018492,0.0140947534168258,NA
partial observability,cauchit,continuous,2,2,0,-0.173094644482134,0.0446180944007308,0.0120458654018492,0.0140947534168258,-5062104731.70205
full observability,logit,binary,2,1,2,-0.155184932579383,-0.053512206080873,-0.155190618182416,-0.0535155237457314,NA
partial observability,logit,binary,2,1,2,-0.155690961463293,-0.0534828257629631,-0.155190618182416,-0.0535155237457314,-2305727509.04769
full observability,probit,binary,2,1,2,-0.15498277796198,-0.0531225566813751,-0.154731152135608,-0.0623953594375081,NA
partial observability,probit,binary,2,1,2,-0.15029863401528,-0.0764572486005186,-0.154731152135608,-0.0623953594375081,-2313562761.70442
